,id,title,quantityOptions,available,productType,crossSellSKUList,nixProduct,stickerBadges,sample,prices.price.currency,prices.price.amount,prices.unitPrice.unit,prices.unitPrice.price.currency,prices.unitPrice.price.amount,imageInfo.primaryView,badgesToDisplay.leftTop.image,badge.image,quantity,promotion.id,promotion.name,promotion.label,promotion.image,promotion.fromDate,promotion.toDate,promotion.validityPeriod,promotion.summary,promotion.offline,promotion.tags,promotion.badgeImage.main,promotion.stickerBadges,promotion.enablePromoAssistance,unavailabilityReason,reason,prices.promotionalPrice.currency,prices.promotionalPrice.amount
620,226944POT,Jumbo Hollandse Bruine Bonen 680g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,71,kg,EUR,104.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/060920190619_226944POT-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,680 g,,,,,,,,,,,,,,,,,
621,304145BLK,Jumbo Ragout Kip 400g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/kerst.png'],False,EUR,128,kg,EUR,320.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/061220191221_304145BLK-1_360x360.png', 'height': 360, 'width': 360}]",,,400 g,,,,,,,,,,,,,,,,,
622,270771ZK,Jumbo Ongezouten Noten Mix 200g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,249,kg,EUR,1245.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/261120192306_270771ZK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,200 g,,,,,,,,,,,,,,,,,
623,230343STK,Lay's Oven Paprika Chips 150gr,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,167,kg,EUR,1113.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/050220210504_230343STK-1_360x360.png', 'height': 360, 'width': 360}]",,,150 Gram,,,,,,,,,,,,,,,,,
624,427786FLS,"Jumbo Ice Tea 1,5L","[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,94,l,EUR,63.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/170320211513_221287FLS-1_360x360.png', 'height': 360, 'width': 360}]",,,1.5 L,,,,,,,,,,,,,,,,,
625,189619PAK,Jumbo Luchtige Crackers Naturel 2 x 125g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,78,kg,EUR,312.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/070520190045_189619PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,2 x 125 g,,,,,,,,,,,,,,,,,
626,155001DS,Lekker'nei 10 Kakelverse Scharreleieren L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png'],False,EUR,274,piece,EUR,27.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/120420190024_155001DS-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
627,308388BAK,Jumbo Nieuwe Standaard Kip Filetblokjes 575g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,621,kg,EUR,1080.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/140920190011_308388BAK-1_360x360.png', 'height': 360, 'width': 360}]",,,575 g,,,,,,,,,,,,,,,,,
628,313963ZK,Jan Poffertjes Familiezak 620g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png'],False,EUR,369,kg,EUR,595.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/141120190646_313963ZK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,620 g,2628015-C-1,"Jan pizzadeeg, familiepak pannenkoeken of familiezak poffertjes","Jan pizzadeeg, familiepak pannenkoeken of familiezak poffertjes",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Weekaanbiedingen/Week%2049/Jan%20Pizzadeeg-Pannenkoeken-Poffertjes.png,1638918060000.0,1639522799000.0,Geldig vanaf wo 8 dec. t/m di 14 dec.,2 verpakkingen,False,"[{'type': 'tag', 'text': '2 voor € 3,99'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,[],True,,,,
629,464304POT,Paturain Verse Roomkaas Knoflook & Fijne Kruiden 90g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['383718STK', '383719STK']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png'],False,EUR,173,kg,EUR,1922.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/131020211325_138069POT-1_360x360.png', 'height': 360, 'width': 360}]",,,90 g,,,,,,,,,,,,,,,,,
630,418265FLS,Jumbo Olijfolie Classico 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,519,l,EUR,519.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/131020211935_418265FLS-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1 L,,,,,,,,,,,,,,,,,
631,300184ZK,Jumbo - Hamburger Broodjes - 4 Stuks,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png'],False,EUR,100,piece,EUR,25.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/230720202310_300184ZK-1_360x360.png', 'height': 360, 'width': 360}]",,,4 stuks,,,,,,,,,,,,,,,,,
632,461128POT,Aarts Gestoofde Appeltjes met Kaneel 520g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,259,kg,EUR,498.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/021020210522_461128POT-1_360x360.png', 'height': 360, 'width': 360}]",,,520 g,,,,,,,,,,,,,,,,,
633,173672STK,Wasa Volkoren 260g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,134,kg,EUR,515.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/271020211131_173672STK-1_360x360.png', 'height': 360, 'width': 360}]",,,260 g,,,,,,,,,,,,,,,,,
634,211737STK,Jumbo Oosterse Wokgroente 400g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,275,kg,EUR,688.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/291220180344_211737STK-1_360x360.png', 'height': 360, 'width': 360}]",,,400 g,,,,,,,,,,,,,,,,,
635,112670POT,Wijko Satésaus kant en klaar 500g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,252,,,,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/131020211808_112670POT-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,,2566014-B-1,Wijko of Heinz sauzen,Wijko of Heinz sauzen,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Seizoen/SA13/Wijko-Heinz%20Sauzen_280px.png,1638918060000.0,1641337199000.0,Geldig vanaf wo 8 dec. t/m di 4 jan. 2022,2 verpakkingen<br />M.u.v. Wijko satésaus 1 kilo en Heinz ketchup,False,"[{'type': 'tag', 'text': '2e halve prijs'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,[],True,,,,
636,140547STK,Jumbo - Super Croissants - 6 Stuks,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png'],False,EUR,256,kg,EUR,753.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/230720202342_140547STK-1_360x360.png', 'height': 360, 'width': 360}]",,,340 g,,,,,,,,,,,,,,,,,
637,398355ZK,Jumbo Knapperige Naturel Chips 250g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,89,kg,EUR,356.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/150120210549_398355ZK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,250 g,,,,,,,,,,,,,,,,,
638,157468BAK,Jumbo Roomboter Ongezouten 225g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,204,kg,EUR,907.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/060520190605_157468BAK-1_360x360.png', 'height': 360, 'width': 360}]",,,225 g,,,,,,,,,,,,,,,,,
639,236883PAK,Jumbo Chocoladevla 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['236881PAK', '236882PAK', '31811PAK', '31810PAK', '192489DS']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png'],False,EUR,138,l,EUR,138.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/021120211703_236883PAK-1_360x360.png', 'height': 360, 'width': 360}]",,,1 L,,,,,,,,,,,,,,,,,
640,204243PAK,Jumbo Sinaasappelsap 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,124,l,EUR,124.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/200420210026_204243PAK-1_360x360.png', 'height': 360, 'width': 360}]",,,1 L,,,,,,,,,,,,,,,,,
641,183734FLS,Jumbo Appelsap Boomgaard 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,153,l,EUR,153.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/120520190620_183734FLS-1_360x360.png', 'height': 360, 'width': 360}]",,,1000 ml,,,,,,,,,,,,,,,,,
642,147464KRT,Grolsch - Pils - Krat - 24 x 300ML,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 20}]",True,Product,[],False,[],False,EUR,1699,l,EUR,236.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/120320212335_147464KRT-1_360x360.png', 'height': 360, 'width': 360}]",,,24 x 30 cl,,,,,,,,,,,,,,,,,
643,184222STK,Johma Gevuld Eitje Salade 175g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,273,kg,EUR,1560.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/300420210258_184222STK-1_360x360.png', 'height': 360, 'width': 360}]",,,175 g,,,,,,,,,,,,,,,,,
644,81058PAK,Jumbo Houdbare Halfvolle Melk 6 x 200ml,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,148,l,EUR,123.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/031120212333_81058PAK-9_360x360.png', 'height': 360, 'width': 360}]",,,6 x 200 ml,,,,,,,,,,,,,,,,,
645,456729CUP,Jumbo Rinse Appelstroop 450g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,68,kg,EUR,151.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/201120211423_456729CUP-1_360x360.png', 'height': 360, 'width': 360}]",,,450 g,,,,,,,,,,,,,,,,,
646,269767PAK,"DubbelFrisss Witte Druiven & Citroen 1, 5L","[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,165,l,EUR,110.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/091120211537_269767PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,"1,5 L",2565006-C-1,Dubbelfrisss of Bubbelfrisss,Dubbelfrisss of Bubbelfrisss,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Seizoen/SA13/Dubbelfrisss-Bubbelfrisss_280px.png,1638918060000.0,1641337199000.0,Geldig vanaf wo 8 dec. t/m di 4 jan. 2022,"3 pakken of flessen à 1,5 liter",False,"[{'type': 'tag', 'text': '3 voor € 3,00'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,[],True,,,,
647,191715ZK,Croky Paprika Flavour 270g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,175,kg,EUR,648.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/291020202339_191715ZK-1_360x360.png', 'height': 360, 'width': 360}]",,,270 G,,,,,,,,,,,,,,,,,
648,453486ZK,Jumbo - Turks Brood,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,99,kg,EUR,198.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/010920211025_132424STK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,500 g,,,,,,,,,,,,,,,,,
649,427787FLS,"Jumbo Zwarte Bessen Cassis 1,5L","[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,78,l,EUR,52.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/170320211502_203099FLS-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1.5 L,,,,,,,,,,,,,,,,,
650,460534DS,Acon Biotech Covid-19 Zelftest 1 Stuk - Max 10 Stuks per order,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 10}]",False,Product,[],False,[],False,EUR,299,piece,EUR,299.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/080920211114_436589DS-1_360x360.png', 'height': 360, 'width': 360}]",,,27 g,,,,,,,,,,,,,,UNAVAILABLE,ON_HOLD,,
651,163434ROL,Jumbo Pedaalemmer Zak Biologisch 20 Liter 10 Stuks,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,172,piece,EUR,17.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/220220200120_163434ROL-1_360x360.png', 'height': 360, 'width': 360}]",,,10 stuks,,,,,,,,,,,,,,,,,
652,456117BAK,Jumbo Vitello Tonato 150g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['181217STK', '188349ZK', '194966ZK', '459993BAK', '461740BAK']",False,"['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/nieuw.png', 'https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png']",False,EUR,199,kg,EUR,1327.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/081220211315_456117BAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,150 g,kies_mix_tapas1,Kies & Mix tapas,Kies & Mix tapas,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/K&M%20tapas%20oktober.png,1622584860000.0,1641337140000.0,Geldig vanaf wo 2 jun. t/m di 4 jan. 2022,Diverse soorten,False,"[{'type': 'tag', 'text': '3 voor € 5,00'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,[],True,,,,
653,556556FLS,Smirnoff Ice Original 275ml,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",False,Product,[],False,[],False,EUR,165,l,EUR,600.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/556556FLS-1_360x360.png', 'height': 360, 'width': 360}]",,,275 ml,,,,,,,,,,,,,,UNAVAILABLE,ON_HOLD,,
654,441112STK,Baguette met Jumbo Roomkaas Knoflook & Kruiden,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,RetailSet,[],False,[],False,EUR,173,,,,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/290420211741_441112STK-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
655,151741BAK,Jumbo Biologisch Rundergehakt 300g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['270734STK', '167841DS', '169216ZK', '164092BLK']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,349,kg,EUR,1163.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/191020210008_151741BAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,300 g,2628003-C-1,"Rundergehakt, biologisch gehakt of vers vega gehakt","Rundergehakt, biologisch gehakt of vers vega gehakt",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Weekaanbiedingen/Week%2049/Rundergehakt.png,1638918060000.0,1639522799000.0,Geldig vanaf wo 8 dec. t/m di 14 dec.,2 verpakkingen à 300 of 500 gram,False,"[{'type': 'tag', 'text': '2 voor € 5,50 '}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,[],True,,,,
656,67634ZK,Van Gilse Basterdsuiker Donkere 600g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,94,kg,EUR,157.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/101220190509_67634ZK-1_360x360.png', 'height': 360, 'width': 360}]",,,600 g,,,,,,,,,,,,,,,,,
657,363319PAK,Jumbo Kaas met Cheddar 8 Plakken 150g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,68,kg,EUR,453.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/130820200939_363319PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,150 GRAM,,,,,,,,,,,,,,,,,
658,354419TRA,Jumbo Iers Rund Biefstuk Voordeel 3 Stuks 390g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-2+.png'],False,EUR,800,kg,EUR,2051.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/241020200116_354419TRA-1_360x360.png', 'height': 360, 'width': 360}]",,,390 g,,,,,,,,,,,,,,,,,
